Freq.	V(n001)
1.19941645950953e+05	(-5.04538409203470e+01dB,1.79292194139503e+02°)
1.20218140000325e+05	(-5.04538439794295e+01dB,1.79290562645056e+02°)
1.20495271434308e+05	(-5.04538470526298e+01dB,1.79288927390781e+02°)
1.20773041722225e+05	(-5.04538501400132e+01dB,1.79287288368017e+02°)
1.21051452336787e+05	(-5.04538532416450e+01dB,1.79285645568087e+02°)
1.21330504754099e+05	(-5.04538563575912e+01dB,1.79283998982290e+02°)
1.21610200453669e+05	(-5.04538594879176e+01dB,1.79282348601908e+02°)
1.21890540918416e+05	(-5.04538626326907e+01dB,1.79280694418201e+02°)
1.22171527634676e+05	(-5.04538657919772e+01dB,1.79279036422410e+02°)
1.22453162092215e+05	(-5.04538689658439e+01dB,1.79277374605756e+02°)
1.22735445784229e+05	(-5.04538721543582e+01dB,1.79275708959438e+02°)
1.23018380207359e+05	(-5.04538753575876e+01dB,1.79274039474639e+02°)
1.23301966861695e+05	(-5.04538785756001e+01dB,1.79272366142516e+02°)
1.23586207250784e+05	(-5.04538818084638e+01dB,1.79270688954210e+02°)
1.23871102881642e+05	(-5.04538850562474e+01dB,1.79269007900839e+02°)
1.24156655264756e+05	(-5.04538883190196e+01dB,1.79267322973504e+02°)
1.24442865914097e+05	(-5.04538915968496e+01dB,1.79265634163282e+02°)
1.24729736347125e+05	(-5.04538948898069e+01dB,1.79263941461230e+02°)
1.25017268084799e+05	(-5.04538981979613e+01dB,1.79262244858387e+02°)
1.25305462651583e+05	(-5.04539015213829e+01dB,1.79260544345768e+02°)
1.25594321575456e+05	(-5.04539048601421e+01dB,1.79258839914370e+02°)
1.25883846387920e+05	(-5.04539082143098e+01dB,1.79257131555169e+02°)
1.26174038624006e+05	(-5.04539115839570e+01dB,1.79255419259118e+02°)
1.26464899822284e+05	(-5.04539149691551e+01dB,1.79253703017152e+02°)
1.26756431524872e+05	(-5.04539183699760e+01dB,1.79251982820184e+02°)
1.27048635277442e+05	(-5.04539217864916e+01dB,1.79250258659105e+02°)
1.27341512629229e+05	(-5.04539252187745e+01dB,1.79248530524787e+02°)
1.27635065133039e+05	(-5.04539286668973e+01dB,1.79246798408080e+02°)
1.27929294345259e+05	(-5.04539321309332e+01dB,1.79245062299814e+02°)
1.28224201825862e+05	(-5.04539356109556e+01dB,1.79243322190795e+02°)
1.28519789138420e+05	(-5.04539391070382e+01dB,1.79241578071812e+02°)
1.28816057850105e+05	(-5.04539426192552e+01dB,1.79239829933630e+02°)
1.29113009531706e+05	(-5.04539461476809e+01dB,1.79238077766994e+02°)
1.29410645757631e+05	(-5.04539496923903e+01dB,1.79236321562626e+02°)
1.29708968105917e+05	(-5.04539532534583e+01dB,1.79234561311229e+02°)
1.30007978158240e+05	(-5.04539568309606e+01dB,1.79232797003484e+02°)
1.30307677499921e+05	(-5.04539604249729e+01dB,1.79231028630049e+02°)
1.30608067719936e+05	(-5.04539640355714e+01dB,1.79229256181563e+02°)
1.30909150410925e+05	(-5.04539676628327e+01dB,1.79227479648641e+02°)
1.31210927169198e+05	(-5.04539713068336e+01dB,1.79225699021879e+02°)
1.31513399594745e+05	(-5.04539749676513e+01dB,1.79223914291849e+02°)
1.31816569291245e+05	(-5.04539786453635e+01dB,1.79222125449102e+02°)
1.32120437866073e+05	(-5.04539823400481e+01dB,1.79220332484170e+02°)
1.32425006930311e+05	(-5.04539860517835e+01dB,1.79218535387558e+02°)
1.32730278098753e+05	(-5.04539897806482e+01dB,1.79216734149754e+02°)
1.33036252989916e+05	(-5.04539935267214e+01dB,1.79214928761221e+02°)
1.33342933226050e+05	(-5.04539972900824e+01dB,1.79213119212403e+02°)
1.33650320433141e+05	(-5.04540010708110e+01dB,1.79211305493719e+02°)
1.33958416240927e+05	(-5.04540048689874e+01dB,1.79209487595568e+02°)
1.34267222282901e+05	(-5.04540086846920e+01dB,1.79207665508326e+02°)
1.34576740196321e+05	(-5.04540125180057e+01dB,1.79205839222348e+02°)
1.34886971622221e+05	(-5.04540163690098e+01dB,1.79204008727965e+02°)
1.35197918205417e+05	(-5.04540202377858e+01dB,1.79202174015487e+02°)
1.35509581594517e+05	(-5.04540241244159e+01dB,1.79200335075202e+02°)
1.35821963441929e+05	(-5.04540280289823e+01dB,1.79198491897376e+02°)
1.36135065403871e+05	(-5.04540319515678e+01dB,1.79196644472250e+02°)
1.36448889140377e+05	(-5.04540358922556e+01dB,1.79194792790046e+02°)
1.36763436315310e+05	(-5.04540398511293e+01dB,1.79192936840961e+02°)
1.37078708596369e+05	(-5.04540438282725e+01dB,1.79191076615172e+02°)
1.37394707655095e+05	(-5.04540478237698e+01dB,1.79189212102831e+02°)
1.37711435166883e+05	(-5.04540518377058e+01dB,1.79187343294068e+02°)
1.38028892810992e+05	(-5.04540558701655e+01dB,1.79185470178991e+02°)
1.38347082270550e+05	(-5.04540599212344e+01dB,1.79183592747685e+02°)
1.38666005232567e+05	(-5.04540639909984e+01dB,1.79181710990213e+02°)
1.38985663387939e+05	(-5.04540680795438e+01dB,1.79179824896613e+02°)
1.39306058431463e+05	(-5.04540721869571e+01dB,1.79177934456902e+02°)
1.39627192061841e+05	(-5.04540763133255e+01dB,1.79176039661074e+02°)
1.39949065981692e+05	(-5.04540804587364e+01dB,1.79174140499098e+02°)
1.40271681897560e+05	(-5.04540846232776e+01dB,1.79172236960924e+02°)
1.40595041519921e+05	(-5.04540888070375e+01dB,1.79170329036474e+02°)
1.40919146563197e+05	(-5.04540930101047e+01dB,1.79168416715651e+02°)
1.41243998745759e+05	(-5.04540972325683e+01dB,1.79166499988332e+02°)
1.41569599789943e+05	(-5.04541014745177e+01dB,1.79164578844373e+02°)
1.41895951422052e+05	(-5.04541057360429e+01dB,1.79162653273605e+02°)
1.42223055372370e+05	(-5.04541100172342e+01dB,1.79160723265835e+02°)
1.42550913375169e+05	(-5.04541143181823e+01dB,1.79158788810850e+02°)
1.42879527168721e+05	(-5.04541186389785e+01dB,1.79156849898410e+02°)
1.43208898495303e+05	(-5.04541229797141e+01dB,1.79154906518253e+02°)
1.43539029101208e+05	(-5.04541273404814e+01dB,1.79152958660094e+02°)
1.43869920736757e+05	(-5.04541317213726e+01dB,1.79151006313623e+02°)
1.44201575156304e+05	(-5.04541361224806e+01dB,1.79149049468506e+02°)
1.44533994118247e+05	(-5.04541405438988e+01dB,1.79147088114388e+02°)
1.44867179385039e+05	(-5.04541449857207e+01dB,1.79145122240888e+02°)
1.45201132723196e+05	(-5.04541494480406e+01dB,1.79143151837602e+02°)
1.45535855903303e+05	(-5.04541539309530e+01dB,1.79141176894100e+02°)
1.45871350700031e+05	(-5.04541584345530e+01dB,1.79139197399932e+02°)
1.46207618892140e+05	(-5.04541629589359e+01dB,1.79137213344620e+02°)
1.46544662262489e+05	(-5.04541675041976e+01dB,1.79135224717665e+02°)
1.46882482598049e+05	(-5.04541720704346e+01dB,1.79133231508543e+02°)
1.47221081689911e+05	(-5.04541766577435e+01dB,1.79131233706704e+02°)
1.47560461333292e+05	(-5.04541812662216e+01dB,1.79129231301576e+02°)
1.47900623327550e+05	(-5.04541858959665e+01dB,1.79127224282563e+02°)
1.48241569476190e+05	(-5.04541905470764e+01dB,1.79125212639042e+02°)
1.48583301586874e+05	(-5.04541952196498e+01dB,1.79123196360368e+02°)
1.48925821471432e+05	(-5.04541999137858e+01dB,1.79121175435871e+02°)
1.49269130945870e+05	(-5.04542046295838e+01dB,1.79119149854857e+02°)
1.49613231830382e+05	(-5.04542093671438e+01dB,1.79117119606606e+02°)
1.49958125949355e+05	(-5.04542141265661e+01dB,1.79115084680374e+02°)
1.50303815131384e+05	(-5.04542189079518e+01dB,1.79113045065393e+02°)
1.50650301209278e+05	(-5.04542237114019e+01dB,1.79111000750869e+02°)
1.50997586020073e+05	(-5.04542285370185e+01dB,1.79108951725986e+02°)
1.51345671405037e+05	(-5.04542333849037e+01dB,1.79106897979900e+02°)
1.51694559209685e+05	(-5.04542382551603e+01dB,1.79104839501743e+02°)
1.52044251283786e+05	(-5.04542431478914e+01dB,1.79102776280623e+02°)
1.52394749481371e+05	(-5.04542480632008e+01dB,1.79100708305622e+02°)
1.52746055660747e+05	(-5.04542530011927e+01dB,1.79098635565798e+02°)
1.53098171684505e+05	(-5.04542579619716e+01dB,1.79096558050182e+02°)
1.53451099419529e+05	(-5.04542629456428e+01dB,1.79094475747783e+02°)
1.53804840737007e+05	(-5.04542679523117e+01dB,1.79092388647581e+02°)
1.54159397512439e+05	(-5.04542729820846e+01dB,1.79090296738534e+02°)
1.54514771625651e+05	(-5.04542780350680e+01dB,1.79088200009572e+02°)
1.54870964960800e+05	(-5.04542831113690e+01dB,1.79086098449602e+02°)
1.55227979406389e+05	(-5.04542882110952e+01dB,1.79083992047503e+02°)
1.55585816855272e+05	(-5.04542933343546e+01dB,1.79081880792131e+02°)
1.55944479204668e+05	(-5.04542984812558e+01dB,1.79079764672314e+02°)
1.56303968356169e+05	(-5.04543036519078e+01dB,1.79077643676857e+02°)
1.56664286215750e+05	(-5.04543088464203e+01dB,1.79075517794538e+02°)
1.57025434693782e+05	(-5.04543140649034e+01dB,1.79073387014108e+02°)
1.57387415705036e+05	(-5.04543193074676e+01dB,1.79071251324294e+02°)
1.57750231168702e+05	(-5.04543245742239e+01dB,1.79069110713797e+02°)
1.58113883008389e+05	(-5.04543298652841e+01dB,1.79066965171290e+02°)
1.58478373152145e+05	(-5.04543351807602e+01dB,1.79064814685423e+02°)
1.58843703532459e+05	(-5.04543405207649e+01dB,1.79062659244819e+02°)
1.59209876086276e+05	(-5.04543458854113e+01dB,1.79060498838074e+02°)
1.59576892755008e+05	(-5.04543512748131e+01dB,1.79058333453757e+02°)
1.59944755484540e+05	(-5.04543566890845e+01dB,1.79056163080414e+02°)
1.60313466225243e+05	(-5.04543621283403e+01dB,1.79053987706561e+02°)
1.60683026931986e+05	(-5.04543675926957e+01dB,1.79051807320692e+02°)
1.61053439564142e+05	(-5.04543730822664e+01dB,1.79049621911269e+02°)
1.61424706085602e+05	(-5.04543785971689e+01dB,1.79047431466733e+02°)
1.61796828464784e+05	(-5.04543841375200e+01dB,1.79045235975495e+02°)
1.62169808674644e+05	(-5.04543897034371e+01dB,1.79043035425941e+02°)
1.62543648692687e+05	(-5.04543952950380e+01dB,1.79040829806429e+02°)
1.62918350500974e+05	(-5.04544009124414e+01dB,1.79038619105292e+02°)
1.63293916086137e+05	(-5.04544065557663e+01dB,1.79036403310836e+02°)
1.63670347439388e+05	(-5.04544122251321e+01dB,1.79034182411338e+02°)
1.64047646556529e+05	(-5.04544179206591e+01dB,1.79031956395050e+02°)
1.64425815437961e+05	(-5.04544236424680e+01dB,1.79029725250198e+02°)
1.64804856088698e+05	(-5.04544293906799e+01dB,1.79027488964979e+02°)
1.65184770518376e+05	(-5.04544351654167e+01dB,1.79025247527564e+02°)
1.65565560741264e+05	(-5.04544409668007e+01dB,1.79023000926096e+02°)
1.65947228776274e+05	(-5.04544467949549e+01dB,1.79020749148691e+02°)
1.66329776646971e+05	(-5.04544526500028e+01dB,1.79018492183440e+02°)
1.66713206381586e+05	(-5.04544585320684e+01dB,1.79016230018403e+02°)
1.67097520013026e+05	(-5.04544644412763e+01dB,1.79013962641615e+02°)
1.67482719578882e+05	(-5.04544703777518e+01dB,1.79011690041083e+02°)
1.67868807121446e+05	(-5.04544763416207e+01dB,1.79009412204786e+02°)
1.68255784687714e+05	(-5.04544823330093e+01dB,1.79007129120677e+02°)
1.68643654329403e+05	(-5.04544883520446e+01dB,1.79004840776680e+02°)
1.69032418102959e+05	(-5.04544943988541e+01dB,1.79002547160691e+02°)
1.69422078069569e+05	(-5.04545004735659e+01dB,1.79000248260580e+02°)
1.69812636295172e+05	(-5.04545065763087e+01dB,1.78997944064187e+02°)
1.70204094850468e+05	(-5.04545127072119e+01dB,1.78995634559325e+02°)
1.70596455810932e+05	(-5.04545188664053e+01dB,1.78993319733780e+02°)
1.70989721256822e+05	(-5.04545250540195e+01dB,1.78990999575310e+02°)
1.71383893273193e+05	(-5.04545312701855e+01dB,1.78988674071642e+02°)
1.71778973949905e+05	(-5.04545375150351e+01dB,1.78986343210479e+02°)
1.72174965381637e+05	(-5.04545437887006e+01dB,1.78984006979493e+02°)
1.72571869667896e+05	(-5.04545500913149e+01dB,1.78981665366329e+02°)
1.72969688913028e+05	(-5.04545564230115e+01dB,1.78979318358603e+02°)
1.73368425226233e+05	(-5.04545627839246e+01dB,1.78976965943903e+02°)
1.73768080721570e+05	(-5.04545691741889e+01dB,1.78974608109788e+02°)
1.74168657517973e+05	(-5.04545755939399e+01dB,1.78972244843790e+02°)
1.74570157739260e+05	(-5.04545820433136e+01dB,1.78969876133411e+02°)
1.74972583514146e+05	(-5.04545885224466e+01dB,1.78967501966123e+02°)
1.75375936976251e+05	(-5.04545950314762e+01dB,1.78965122329374e+02°)
1.75780220264116e+05	(-5.04546015705402e+01dB,1.78962737210578e+02°)
1.76185435521210e+05	(-5.04546081397773e+01dB,1.78960346597123e+02°)
1.76591584895945e+05	(-5.04546147393267e+01dB,1.78957950476368e+02°)
1.76998670541684e+05	(-5.04546213693280e+01dB,1.78955548835642e+02°)
1.77406694616754e+05	(-5.04546280299219e+01dB,1.78953141662246e+02°)
1.77815659284459e+05	(-5.04546347212493e+01dB,1.78950728943451e+02°)
1.78225566713088e+05	(-5.04546414434522e+01dB,1.78948310666499e+02°)
1.78636419075931e+05	(-5.04546481966728e+01dB,1.78945886818603e+02°)
1.79048218551284e+05	(-5.04546549810544e+01dB,1.78943457386947e+02°)
1.79460967322468e+05	(-5.04546617967405e+01dB,1.78941022358686e+02°)
1.79874667577837e+05	(-5.04546686438757e+01dB,1.78938581720944e+02°)
1.80289321510787e+05	(-5.04546755226049e+01dB,1.78936135460816e+02°)
1.80704931319772e+05	(-5.04546824330739e+01dB,1.78933683565369e+02°)
1.81121499208315e+05	(-5.04546893754292e+01dB,1.78931226021639e+02°)
1.81539027385016e+05	(-5.04546963498177e+01dB,1.78928762816632e+02°)
1.81957518063569e+05	(-5.04547033563872e+01dB,1.78926293937325e+02°)
1.82376973462769e+05	(-5.04547103952862e+01dB,1.78923819370664e+02°)
1.82797395806528e+05	(-5.04547174666638e+01dB,1.78921339103568e+02°)
1.83218787323882e+05	(-5.04547245706699e+01dB,1.78918853122923e+02°)
1.83641150249007e+05	(-5.04547317074548e+01dB,1.78916361415585e+02°)
1.84064486821231e+05	(-5.04547388771698e+01dB,1.78913863968383e+02°)
1.84488799285040e+05	(-5.04547460799668e+01dB,1.78911360768112e+02°)
1.84914089890098e+05	(-5.04547533159983e+01dB,1.78908851801539e+02°)
1.85340360891253e+05	(-5.04547605854178e+01dB,1.78906337055401e+02°)
1.85767614548551e+05	(-5.04547678883791e+01dB,1.78903816516403e+02°)
1.86195853127249e+05	(-5.04547752250369e+01dB,1.78901290171220e+02°)
1.86625078897825e+05	(-5.04547825955468e+01dB,1.78898758006498e+02°)
1.87055294135991e+05	(-5.04547900000648e+01dB,1.78896220008851e+02°)
1.87486501122706e+05	(-5.04547974387477e+01dB,1.78893676164861e+02°)
1.87918702144186e+05	(-5.04548049117533e+01dB,1.78891126461084e+02°)
1.88351899491918e+05	(-5.04548124192397e+01dB,1.78888570884039e+02°)
1.88786095462672e+05	(-5.04548199613661e+01dB,1.78886009420219e+02°)
1.89221292358510e+05	(-5.04548275382921e+01dB,1.78883442056084e+02°)
1.89657492486805e+05	(-5.04548351501783e+01dB,1.78880868778063e+02°)
1.90094698160244e+05	(-5.04548427971860e+01dB,1.78878289572555e+02°)
1.90532911696850e+05	(-5.04548504794770e+01dB,1.78875704425926e+02°)
1.90972135419987e+05	(-5.04548581972143e+01dB,1.78873113324513e+02°)
1.91412371658375e+05	(-5.04548659505612e+01dB,1.78870516254620e+02°)
1.91853622746103e+05	(-5.04548737396820e+01dB,1.78867913202521e+02°)
1.92295891022640e+05	(-5.04548815647416e+01dB,1.78865304154457e+02°)
1.92739178832849e+05	(-5.04548894259059e+01dB,1.78862689096639e+02°)
1.93183488526998e+05	(-5.04548973233414e+01dB,1.78860068015245e+02°)
1.93628822460771e+05	(-5.04549052572153e+01dB,1.78857440896423e+02°)
1.94075182995287e+05	(-5.04549132276956e+01dB,1.78854807726288e+02°)
1.94522572497103e+05	(-5.04549212349514e+01dB,1.78852168490924e+02°)
1.94970993338234e+05	(-5.04549292791521e+01dB,1.78849523176382e+02°)
1.95420447896163e+05	(-5.04549373604681e+01dB,1.78846871768683e+02°)
1.95870938553854e+05	(-5.04549454790706e+01dB,1.78844214253815e+02°)
1.96322467699762e+05	(-5.04549536351317e+01dB,1.78841550617733e+02°)
1.96775037727851e+05	(-5.04549618288239e+01dB,1.78838880846361e+02°)
1.97228651037601e+05	(-5.04549700603210e+01dB,1.78836204925590e+02°)
1.97683310034026e+05	(-5.04549783297972e+01dB,1.78833522841281e+02°)
1.98139017127682e+05	(-5.04549866374278e+01dB,1.78830834579259e+02°)
1.98595774734682e+05	(-5.04549949833886e+01dB,1.78828140125319e+02°)
1.99053585276710e+05	(-5.04550033678564e+01dB,1.78825439465223e+02°)
1.99512451181033e+05	(-5.04550117910090e+01dB,1.78822732584701e+02°)
1.99972374880510e+05	(-5.04550202530245e+01dB,1.78820019469449e+02°)
2.00433358813613e+05	(-5.04550287540824e+01dB,1.78817300105131e+02°)
2.00895405424431e+05	(-5.04550372943626e+01dB,1.78814574477379e+02°)
2.01358517162691e+05	(-5.04550458740460e+01dB,1.78811842571790e+02°)
2.01822696483764e+05	(-5.04550544933144e+01dB,1.78809104373931e+02°)
2.02287945848682e+05	(-5.04550631523503e+01dB,1.78806359869333e+02°)
2.02754267724153e+05	(-5.04550718513371e+01dB,1.78803609043495e+02°)
2.03221664582567e+05	(-5.04550805904591e+01dB,1.78800851881885e+02°)
2.03690138902017e+05	(-5.04550893699013e+01dB,1.78798088369934e+02°)
2.04159693166307e+05	(-5.04550981898497e+01dB,1.78795318493043e+02°)
2.04630329864966e+05	(-5.04551070504911e+01dB,1.78792542236577e+02°)
2.05102051493264e+05	(-5.04551159520131e+01dB,1.78789759585870e+02°)
2.05574860552221e+05	(-5.04551248946044e+01dB,1.78786970526220e+02°)
2.06048759548625e+05	(-5.04551338784542e+01dB,1.78784175042893e+02°)
2.06523750995041e+05	(-5.04551429037529e+01dB,1.78781373121121e+02°)
2.06999837409825e+05	(-5.04551519706916e+01dB,1.78778564746102e+02°)
2.07477021317141e+05	(-5.04551610794623e+01dB,1.78775749902999e+02°)
2.07955305246971e+05	(-5.04551702302579e+01dB,1.78772928576945e+02°)
2.08434691735127e+05	(-5.04551794232723e+01dB,1.78770100753034e+02°)
2.08915183323270e+05	(-5.04551886587001e+01dB,1.78767266416330e+02°)
2.09396782558919e+05	(-5.04551979367370e+01dB,1.78764425551859e+02°)
2.09879491995463e+05	(-5.04552072575793e+01dB,1.78761578144617e+02°)
2.10363314192181e+05	(-5.04552166214246e+01dB,1.78758724179563e+02°)
2.10848251714250e+05	(-5.04552260284710e+01dB,1.78755863641621e+02°)
2.11334307132760e+05	(-5.04552354789180e+01dB,1.78752996515683e+02°)
2.11821483024729e+05	(-5.04552449729655e+01dB,1.78750122786605e+02°)
2.12309781973115e+05	(-5.04552545108146e+01dB,1.78747242439209e+02°)
2.12799206566830e+05	(-5.04552640926673e+01dB,1.78744355458281e+02°)
2.13289759400755e+05	(-5.04552737187266e+01dB,1.78741461828573e+02°)
2.13781443075752e+05	(-5.04552833891963e+01dB,1.78738561534804e+02°)
2.14274260198678e+05	(-5.04552931042811e+01dB,1.78735654561655e+02°)
2.14768213382402e+05	(-5.04553028641869e+01dB,1.78732740893773e+02°)
2.15263305245813e+05	(-5.04553126691202e+01dB,1.78729820515771e+02°)
2.15759538413841e+05	(-5.04553225192888e+01dB,1.78726893412227e+02°)
2.16256915517462e+05	(-5.04553324149012e+01dB,1.78723959567681e+02°)
2.16755439193722e+05	(-5.04553423561669e+01dB,1.78721018966641e+02°)
2.17255112085743e+05	(-5.04553523432966e+01dB,1.78718071593578e+02°)
2.17755936842742e+05	(-5.04553623765016e+01dB,1.78715117432928e+02°)
2.18257916120040e+05	(-5.04553724559944e+01dB,1.78712156469090e+02°)
2.18761052579083e+05	(-5.04553825819885e+01dB,1.78709188686429e+02°)
2.19265348887450e+05	(-5.04553927546983e+01dB,1.78706214069274e+02°)
2.19770807718869e+05	(-5.04554029743392e+01dB,1.78703232601919e+02°)
2.20277431753234e+05	(-5.04554132411276e+01dB,1.78700244268619e+02°)
2.20785223676613e+05	(-5.04554235552810e+01dB,1.78697249053597e+02°)
2.21294186181270e+05	(-5.04554339170176e+01dB,1.78694246941037e+02°)
2.21804321965673e+05	(-5.04554443265569e+01dB,1.78691237915089e+02°)
2.22315633734511e+05	(-5.04554547841193e+01dB,1.78688221959865e+02°)
2.22828124198708e+05	(-5.04554652899264e+01dB,1.78685199059443e+02°)
2.23341796075438e+05	(-5.04554758442004e+01dB,1.78682169197861e+02°)
2.23856652088137e+05	(-5.04554864471649e+01dB,1.78679132359124e+02°)
2.24372694966522e+05	(-5.04554970990444e+01dB,1.78676088527200e+02°)
2.24889927446600e+05	(-5.04555078000644e+01dB,1.78673037686018e+02°)
2.25408352270686e+05	(-5.04555185504516e+01dB,1.78669979819473e+02°)
2.25927972187417e+05	(-5.04555293504335e+01dB,1.78666914911421e+02°)
